"x"	"family"	"x.1"	"TRY30_Family.y"	"TRY30_PhylogeneticGroup.y"	"PlantGrowth.y"	"LeafCompoundness.y"	"Woody"	"LeafType.new.y"	"leafPT.new.y"	"group"	"ID"	"P50"	"slope"	"TLP"	"Ks"	"Ks_area"	"Kl_xy"	"Kl_area"	"LS"	"HSM50"	"P50_l"	"slope_O"	"WD"	"leafN"	"leafNa"	"GR"	"Hmax"	"LMA"	"AI"	"MAT"	"MaxTm"	"VariableT"	"TdriestQ"	"TwarmestQ"	"MAP"	"PwetestM"	"PdriestM"	"PwetestQ"	"PdriestQ"	"PwarmestQ"	"Ks_Hmax"	"LS_Hmax"
"3479"	"Dipterocarpus confertus"	"Dipterocarpaceae"	"Dipterocarpus confertus"	"Dipterocarpaceae"	"Angiosperm"	"tree"	"simple"	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.64	NA	NA	NA	50	NA	16721.73077	27.23862178	32.29230785	10.09615407	27.37628202	27.66025647	2629.538462	311	141.1538462	846.2692308	480.1153846	582.9615385	NA	NA
"3480"	"Dipterocarpus conformis"	"Dipterocarpaceae"	"Dipterocarpus conformis"	"Dipterocarpaceae"	"Angiosperm"	"tree"	"simple"	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.605	NA	NA	NA	NA	NA	19772	26.69999996	32.35714286	11.30000005	27.05238088	27.36428556	3234.571429	341.2857143	204	985	665.4285714	767.8571429	NA	NA
"3481"	"Dipterocarpus coriaceus"	"Dipterocarpaceae"	"Dipterocarpus coriaceus"	"Dipterocarpaceae"	"Angiosperm"	"tree"	"simple"	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.585	NA	NA	NA	NA	NA	19561.5	26.91666655	31.77499914	9.699998856	27.15833314	27.36249979	2959.5	350.5	154.25	975	527	666.25	NA	NA
"3482"	"Dipterocarpus cornutus"	"Dipterocarpaceae"	"Dipterocarpus cornutus"	"Dipterocarpaceae"	"Angiosperm"	"tree"	"simple"	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.67	NA	NA	NA	NA	NA	15295.92	27.37599998	32.37599998	9.975999985	27.40466665	27.76266666	2389.08	295.2	118.32	801.28	393.76	567.04	NA	NA
"3483"	"Dipterocarpus costatus"	"Dipterocarpaceae"	"Dipterocarpus costatus"	"Dipterocarpaceae"	"Angiosperm"	"tree"	"simple"	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.75	NA	NA	NA	NA	NA	14128	25.37083332	31.41785697	13.15714284	23.38690464	27.17619047	2306	446.0714286	24.92857143	1185.178571	100.75	659.7142857	NA	NA
"3484"	"Dipterocarpus costulatus"	"Dipterocarpaceae"	"Dipterocarpus costulatus"	"Dipterocarpaceae"	"Angiosperm"	"tree"	"simple"	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.74	NA	NA	NA	NA	NA	18681.54545	26.49545452	31.49090888	10.07727242	26.61212111	27.06439388	2786.318182	423.8636364	129.8636364	1092.772727	431	560.5	NA	NA
"3485"	"Dipterocarpus crinitus"	"Dipterocarpaceae"	"Dipterocarpus crinitus"	"Dipterocarpaceae"	"Angiosperm"	"tree"	"simple"	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.74	NA	NA	NA	46.5	NA	20036.89855	26.62330916	31.85652163	10.49999983	26.76594201	27.11086952	3005.666667	374.5362319	160.9130435	1017.115942	528.2608696	697.2608696	NA	NA
"3486"	"Dipterocarpus dyeri"	"Dipterocarpaceae"	"Dipterocarpus dyeri"	"Dipterocarpaceae"	"Angiosperm"	"tree"	"simple"	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.615	NA	NA	NA	NA	NA	12843.72727	26.8534091	32.25454539	10.93636339	26.41060607	27.97575757	2135.818182	349.1818182	41.27272727	920.6363636	161.6363636	503.5454545	NA	NA
"3487"	"Dipterocarpus elongatus"	"Dipterocarpaceae"	"Dipterocarpus elongatus"	"Dipterocarpaceae"	"Angiosperm"	"tree"	"simple"	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.57	NA	NA	NA	NA	NA	19615.1875	25.66588539	30.91249979	10.40624988	25.7645833	26.18124997	2942.125	345	166.625	948.125	541.5625	689.125	NA	NA
"3488"	"Dipterocarpus eurhynchus"	"Dipterocarpaceae"	"Dipterocarpus eurhynchus"	"Dipterocarpaceae"	"Angiosperm"	"tree"	"simple"	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.595	NA	NA	NA	NA	NA	19255.72222	26.67337962	31.77222231	10.22222222	26.89351854	27.19444455	2943.611111	384.5	154.3333333	1017.166667	512.1111111	620.3333333	NA	NA
"3489"	"Dipterocarpus fagineus"	"Dipterocarpaceae"	"Dipterocarpus fagineus"	"Dipterocarpaceae"	"Angiosperm"	"tree"	"simple"	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.78	NA	NA	NA	NA	NA	23321.16667	25.79513889	31.26666641	11.09999975	26.0333333	26.36111111	3375.666667	467.3333333	164.1666667	1223.833333	550.1666667	676.1666667	NA	NA
"3490"	"Dipterocarpus geniculatus"	"Dipterocarpaceae"	"Dipterocarpus geniculatus"	"Dipterocarpaceae"	"Angiosperm"	"tree"	"simple"	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.59	NA	NA	NA	60	NA	22957.5	26.85083338	32.02999973	10.40999966	27.18500001	27.40666666	3490.7	437.7	195.8	1185.9	654.3	728.5	NA	NA
"3491"	"Dipterocarpus globosus"	"Dipterocarpaceae"	"Dipterocarpus globosus"	"Dipterocarpaceae"	"Angiosperm"	"tree"	"simple"	"woody"	"broadleaf"	"evergreen"	"BE"	1	-1.71479842809193	5.409545633	NA	NA	NA	NA	NA	NA	NA	NA	223.53	NA	2.603430152	0.048790164	NA	60	NA	23252.5	26.48906249	31.70000029	10.48749995	26.76666661	27.04791661	3545.625	386.125	219.25	1109.75	708.5	789.125	NA	NA
"3492"	"Dipterocarpus gracilis"	"Dipterocarpaceae"	"Dipterocarpus gracilis"	"Dipterocarpaceae"	"Angiosperm"	"tree"	"simple"	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.59	NA	NA	NA	NA	NA	16820.53846	26.08360041	31.28717938	10.40641018	25.92435897	26.78803418	2584.230769	366.6538462	101.7564103	983.1025641	343.9871795	576.7307692	NA	NA
"3493"	"Dipterocarpus grandiflorus"	"Dipterocarpaceae"	"Dipterocarpus grandiflorus"	"Dipterocarpaceae"	"Angiosperm"	"tree"	"simple"	"woody"	"broadleaf"	"drought"	"BD"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.645	2.683074215	0.725130226	NA	45	NA	17174.30882	26.28204657	31.42941166	10.33235279	26.08995099	27.03333333	2638.102941	388.5588235	106.2647059	1025.235294	364.8823529	614.6764706	NA	NA
"3494"	"Dipterocarpus hasseltii"	"Dipterocarpaceae"	"Dipterocarpus hasseltii"	"Dipterocarpaceae"	"Angiosperm"	"tree"	"simple"	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.56	NA	NA	NA	NA	NA	16831.41071	26.00736608	31.05178557	10.07678558	25.68392857	26.67202384	2602.339286	359.9642857	93.375	983.5178571	326.3035714	622.75	NA	NA
"3495"	"Dipterocarpus humeratus"	"Dipterocarpaceae"	"Dipterocarpus humeratus"	"Dipterocarpaceae"	"Angiosperm"	"tree"	"simple"	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.63	NA	NA	NA	NA	NA	17641.88462	26.64118588	31.50000022	9.553846286	26.71987183	27.03397443	2747	317.3461538	147.9615385	882.3461538	487.0384615	622.4230769	NA	NA
"3496"	"Dipterocarpus indicus"	"Dipterocarpaceae"	"Dipterocarpus indicus"	"Dipterocarpaceae"	"Angiosperm"	"tree"	"simple"	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.62	NA	NA	NA	NA	NA	24136.33333	24.46250015	29.69999949	11.09999911	24.78888904	26.68888887	4180	1586.333333	1.666666667	3336	23	217.6666667	NA	NA
"3497"	"Dipterocarpus intricatus"	"Dipterocarpaceae"	"Dipterocarpus intricatus"	"Dipterocarpaceae"	"Angiosperm"	"tree"	"simple"	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.64	2.785011242	0.90016135	NA	NA	NA	9232.086957	26.94492758	33.20434769	13.48695631	25.14347835	28.82028983	1663.173913	318.7391304	4.52173913	854.0869565	33.7826087	375.0869565	NA	NA
"3498"	"Dipterocarpus kerrii"	"Dipterocarpaceae"	"Dipterocarpus kerrii"	"Dipterocarpaceae"	"Angiosperm"	"tree"	"simple"	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.59	NA	NA	NA	NA	NA	15127.75	26.34652779	32.03333338	11.40833342	26.1743056	27.34097218	2396.041667	339.4583333	93.08333333	906.4166667	327.7083333	521.4583333	NA	NA
"3499"	"Dipterocarpus kunstleri"	"Dipterocarpaceae"	"Dipterocarpus kunstleri"	"Dipterocarpaceae"	"Angiosperm"	"tree"	"simple"	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.61	NA	NA	NA	NA	NA	16877.12963	26.68958331	31.76296284	10.12407395	26.76635798	27.15925918	2611.462963	301.1851852	145.9444444	835.5925926	479.6296296	628.8333333	NA	NA
"3500"	"Dipterocarpus lamellatus"	"Dipterocarpaceae"	"Dipterocarpus lamellatus"	"Dipterocarpaceae"	"Angiosperm"	"tree"	"simple"	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.68	NA	NA	NA	NA	NA	22000	26.91944438	32.10000102	10.30000114	26.79999998	27.42222203	3503.666667	368.3333333	201.6666667	1054.666667	667.6666667	905.3333333	NA	NA
"3501"	"Dipterocarpus lowii"	"Dipterocarpaceae"	"Dipterocarpus lowii"	"Dipterocarpaceae"	"Angiosperm"	"tree"	"simple"	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.715	NA	NA	NA	NA	NA	19578.25	26.63593749	31.67499995	10.05937499	26.75781251	27.10677084	2937.9375	372.21875	151.375	1002.03125	507.65625	699.90625	NA	NA
"3502"	"Dipterocarpus mundus"	"Dipterocarpaceae"	"Dipterocarpus mundus"	"Dipterocarpaceae"	"Angiosperm"	"tree"	"simple"	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.705	NA	NA	NA	NA	NA	26066.6	26.66416659	32.30000076	11.30000038	26.94333324	27.14666672	3809.8	462.4	199.4	1288	661.8	807.6	NA	NA
"3503"	"Dipterocarpus oblongifolius"	"Dipterocarpaceae"	"Dipterocarpus oblongifolius"	"Dipterocarpaceae"	"Angiosperm"	"tree"	"simple"	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6	NA	NA	NA	NA	NA	20055.28767	26.43692921	31.90410956	11.09863003	26.38242004	27.03242005	3084.452055	362.2328767	165.9315068	1006.356164	554.6575342	735.8219178	NA	NA
"3504"	"Dipterocarpus obtusifolius"	"Dipterocarpaceae"	"Dipterocarpus obtusifolius"	"Dipterocarpaceae"	"Angiosperm"	"tree"	"simple"	"woody"	"broadleaf"	"drought"	"BD"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.655	NA	NA	NA	NA	NA	10772.8	25.17069442	31.75499983	14.22333318	22.94166665	27.17138882	1810.2	358.35	13.98333333	941.8	62.63333333	535.8833333	NA	NA
"3505"	"Dipterocarpus palembanicus"	"Dipterocarpaceae"	"Dipterocarpus palembanicus"	"Dipterocarpaceae"	"Angiosperm"	"tree"	"simple"	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.56	NA	NA	NA	1.14	NA	20559.2381	26.87599206	31.96190507	10.20476205	26.96190477	27.40476194	3206.666667	365.9047619	186.2380952	1021.285714	614.5238095	727.9047619	NA	NA
"3506"	"Dipterocarpus retusus"	"Dipterocarpaceae"	"Dipterocarpus retusus"	"Dipterocarpaceae"	"Angiosperm"	"tree"	"simple"	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.57	2.965273066	0.722705983	NA	40	NA	15993.86842	23.54813597	29.38421069	12.06842121	22.25745615	24.91929828	2373.473684	357.0789474	67.42105263	981.0526316	240.9473684	669.8421053	NA	NA
"3507"	"Dipterocarpus rigidus"	"Dipterocarpaceae"	"Dipterocarpus rigidus"	"Dipterocarpaceae"	"Angiosperm"	"tree"	"simple"	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7	NA	NA	NA	NA	NA	20143.95238	26.38908724	31.25238083	9.819047474	26.53730146	26.88650781	2936.238095	384.047619	163.8571429	1017.428571	532.6190476	644.3809524	NA	NA
"3508"	"Dipterocarpus rotundifolius"	"Dipterocarpaceae"	"Dipterocarpus rotundifolius"	"Dipterocarpaceae"	"Angiosperm"	"tree"	"simple"	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.83	NA	NA	NA	NA	NA	16595.5	26.8999999	32.19999886	10.59999847	27.02499946	27.34999975	2509	307.5	126	841	433	601	NA	NA
"3509"	"Dipterocarpus semivestitus"	"Dipterocarpaceae"	"Dipterocarpus semivestitus"	"Dipterocarpaceae"	"Angiosperm"	"tree"	"simple"	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.69	NA	NA	NA	NA	NA	16100	27.52499994	32.69999886	10.29999828	27.5333333	27.875	2451	300.5	112	822.5	381	652.5	NA	NA
"3510"	"Dipterocarpus stellatus"	"Dipterocarpaceae"	"Dipterocarpus stellatus"	"Dipterocarpaceae"	"Angiosperm"	"tree"	"simple"	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.860485124	0.667829373	NA	1.32	NA	19255.85	26.61479165	31.81500015	10.38999996	26.66999998	27.08416665	2973.45	343.55	164.65	959.35	543.85	690.4	NA	NA
"3511"	"Dipterocarpus sublamellatus"	"Dipterocarpaceae"	"Dipterocarpus sublamellatus"	"Dipterocarpaceae"	"Angiosperm"	"tree"	"simple"	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.63	2.701025586	0.783901544	NA	32.5	NA	18747.77778	26.7888889	31.49999979	9.488888635	26.76666669	27.26296294	2803.111111	337.8888889	151.5555556	924	508.6666667	678.7777778	NA	NA
"3512"	"Dipterocarpus tempehes"	"Dipterocarpaceae"	"Dipterocarpus tempehes"	"Dipterocarpaceae"	"Angiosperm"	"tree"	"simple"	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.545	NA	NA	NA	50	NA	16567.0625	27.13307293	32.04375005	9.825000048	27.20208345	27.4802083	2551.25	301.6875	136.8125	822.0625	446.625	632.6875	NA	NA
"3513"	"Dipterocarpus tuberculatus"	"Dipterocarpaceae"	"Dipterocarpus tuberculatus"	"Dipterocarpaceae"	"Angiosperm"	"tree"	"simple"	"woody"	"broadleaf"	"drought"	"BD"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.685	2.917770732	0.683096845	NA	NA	NA	7919.666667	24.77829864	31.63750021	15.30000023	22.28124995	26.97152785	1359.541667	267.5416667	3.541666667	694.8333333	25.04166667	341.6666667	NA	NA
"3514"	"Dipterocarpus turbinatus"	"Dipterocarpaceae"	"Dipterocarpus turbinatus"	"Dipterocarpaceae"	"Angiosperm"	"tree"	"simple"	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.62	2.944438979	0.652325186	NA	50	NA	10906	24.05592108	31.54210522	16.5999999	21.33333336	26.79999989	1753.421053	353.5789474	12.89473684	942.1578947	61.57894737	573.8947368	NA	NA
"3515"	"Dipterocarpus validus"	"Dipterocarpaceae"	"Dipterocarpus validus"	"Dipterocarpaceae"	"Angiosperm"	"tree"	"simple"	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.59	NA	NA	NA	NA	NA	14942.5	27.00507808	31.99687487	9.996874928	26.96197913	27.54427077	2317.5625	285.5	113.65625	788.6875	378	552.34375	NA	NA
"3516"	"Dipterocarpus verrucosus"	"Dipterocarpaceae"	"Dipterocarpus verrucosus"	"Dipterocarpaceae"	"Angiosperm"	"tree"	"simple"	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.66	NA	NA	NA	NA	NA	20825.26667	26.68138886	31.92666683	10.56666667	26.88611106	27.21222221	3135.766667	405.1	175.8666667	1078.833333	582	671.5	NA	NA
"3517"	"Dipterocarpus zeylanicus"	"Dipterocarpaceae"	"Dipterocarpus zeylanicus"	"Dipterocarpaceae"	"Angiosperm"	"tree"	"simple"	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.69	NA	NA	NA	NA	NA	14587.9	24.75666664	29.62000008	9.870000267	25.04333321	25.88000008	2525.7	366.6	93.1	932.4	359.4	658	NA	NA
"3518"	"Dipteryx alata"	"Leguminosae"	"Dipteryx alata"	"Fabaceae"	"Angiosperm"	"tree"	"compound"	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.89	3.059880093	0.993251773	NA	8	NA	9528.252632	24.37810306	32.18105253	16.91289465	22.62021928	25.67728069	1488.481579	255.4684211	16.08421053	708.3973684	60.80263158	444.5315789	NA	NA
"3519"	"Dipteryx magnifica"	"Leguminosae"	"Dipteryx magnifica"	"Fabaceae"	"Angiosperm"	"tree"	"compound"	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	NA	NA	NA	NA	NA	-0.400477567	NA	NA	NA	0.97	2.923161581	NA	NA	26	4.374120463	17653.04878	26.42266258	32.03780474	10.95365845	26.79817076	27.14532517	2436.353659	331.2926829	82.1097561	942.6463415	282.2073171	362.3414634	NA	2.85761897102148
"3520"	"Dipteryx micrantha"	"Leguminosae"	"Dipteryx micrantha"	"Fabaceae"	"Angiosperm"	"tree"	"compound"	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.84	2.587388025	0.685618914	NA	45	5.049214776	17510.41	25.48649999	31.38099991	12.51499993	24.74083332	26.15333333	2271.87	299.25	81.26	845.95	280.44	598.22	NA	NA
"3521"	"Dipteryx odorata"	"Leguminosae"	"Dipteryx odorata"	"Fabaceae"	"Angiosperm"	"tree"	"compound"	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.94	3.126760536	0.91228271	NA	37	NA	15400.2646	25.65449597	31.81271469	12.58144319	25.57182127	26.45658647	2181.103093	331.2714777	55.395189	912.4982818	197.0893471	398.6116838	NA	NA
"3522"	"Dipteryx oleifera"	"Leguminosae"	"Dipteryx oleifera"	"Fabaceae"	"Angiosperm"	"tree"	"compound"	"woody"	"broadleaf"	"drought"	"BD"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.81	3.331132507	0.620576488	0.576613364	52.79	4.376008562	19399.6859	25.68506941	30.59423063	9.704487091	25.96079058	26.47510678	3158.685897	449.1410256	79.42948718	1161.666667	302.75	562.5192308	NA	NA
"3523"	"Dipteryx polyphylla"	"Leguminosae"	"Dipteryx polyphylla"	"Fabaceae"	"Angiosperm"	"tree"	"compound"	"woody"	"broadleaf"	"drought"	"BD"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.91	NA	NA	NA	NA	NA	19310.39394	26.31237374	31.7454545	10.97272723	26.41767678	26.9020202	2482.545455	307.8484848	104.4545455	885.3333333	345.8181818	488.3636364	NA	NA
"3524"	"Dipteryx punctata"	"Leguminosae"	"Dipteryx punctata"	"Fabaceae"	"Angiosperm"	"tree"	"compound"	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	NA	NA	NA	NA	NA	-0.46203546	NA	NA	NA	0.91	2.982900295	1.118414916	NA	27	4.122770036	16703.34884	26.17587205	32.11976708	12.08139504	26.372093	27.19689918	2429.313953	362.7325581	64.53488372	1002.081395	241.372093	344.5813953	NA	2.83380140600433
"3525"	"Dirca occidentalis"	"Thymelaeaceae"	"Dirca occidentalis"	"Thymelaeaceae"	"Angiosperm"	"shrub"	"simple"	"woody"	"broadleaf"	"temperature"	"BT"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.325	3.250374492	0.371563556	NA	2.3	4.029450422	4761.934783	14.21472826	24.79478261	22.40478261	18.30333333	18.83673914	729.8652174	150.8521739	2.030434783	392.1608696	9.72173913	15.4	NA	NA
"3526"	"Dirca palustris"	"Thymelaeaceae"	"Dirca palustris"	"Thymelaeaceae"	"Angiosperm"	"shrub"	"simple"	"woody"	"broadleaf"	"temperature"	"BT"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.163363115	NA	NA	0.69	3.080303175	9809.435417	7.758328993	25.55739579	38.68677081	-2.71309028	19.85293403	997.8802083	107.4708333	54.85625	302.9114583	187.4583333	282.565625	NA	NA
"3527"	"Discaria toumatou"	"Rhamnaceae"	"Discaria toumatou"	"Rhamnaceae"	"Angiosperm"	"shrub/tree"	"simple"	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.2	4.882650396	13744.18339	9.014211073	18.62507835	20.78275861	10.98986416	13.92991117	1536.673981	207.4890282	77.02664577	509.161442	284.2382445	328.1677116	NA	NA
"3528"	"Discoglypremna caloneura"	"Euphorbiaceae"	"Discoglypremna caloneura"	"Euphorbiaceae"	"Angiosperm"	"tree"	"simple"	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.34	3.269759035	0.802001585	NA	NA	NA	15309.8386	24.83131577	30.65929824	12.67824563	24.18292397	25.90122805	1978.936842	344.3929825	17	862.4140351	91.13684211	505.0736842	NA	NA
"3529"	"Discophora guianensis"	"Stemonuraceae"	"Discophora guianensis"	"Icacinaceae"	"Angiosperm"	"tree"	"simple"	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.56	3.238090044	0.086177696	NA	15	NA	19419.78102	24.93181264	30.4001459	11.00817512	24.96622869	25.61992698	2716.585401	359.189781	97.88467153	973.7372263	356.0043796	569.9605839	NA	NA
"3530"	"Diselma archeri"	"Cupressaceae"	"Diselma archeri"	"Cupressaceae"	"Gymnosperm"	"shrub/tree"	"simple"	"woody"	"conifer"	"conifer"	"CC"	1	2.16561923792089	NA	NA	NA	NA	0.536493371	1.530394705	-2.659260037	NA	NA	NA	NA	NA	NA	NA	4	NA	21496.06838	6.560458215	13.73589746	15.71908834	10.50816715	10.5374644	1836.749288	206.3789174	89.3960114	592.6923077	303.9259259	305.9202279	NA	-1.27296567588011
"3531"	"Dissiliaria baloghioides"	"Picrodendraceae"	"Dissiliaria baloghioides"	"Euphorbiaceae"	"Angiosperm"	"tree"	"simple"	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.85	NA	NA	NA	NA	NA	7606.513274	19.8938422	29.77787614	21.00619471	15.76297934	24.16917411	1325.79646	207.6637168	37.92035398	552.1415929	145.0973451	534.1681416	NA	NA
"3532"	"Dissocarpus paradoxus"	"Amaranthaceae"	"Dissocarpus paradoxus"	"Chenopodiaceae"	"Angiosperm"	"shrub"	"simple"	"woody"	"broadleaf"	"temperature"	"BT"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5	5.208447362	1118.477458	19.00563815	32.83821381	29.49450406	18.22878202	26.09030698	263.9570631	32.65221125	13.86217261	85.70867325	49.80012881	76.12795191	NA	NA
"3533"	"Distemonanthus benthamianus"	"Leguminosae"	"Distemonanthus benthamianus"	"Fabaceae"	"Angiosperm"	"tree"	"compound"	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6	NA	NA	NA	NA	NA	14472.79023	24.776329	31.20862064	13.83247125	24.29774905	25.80809385	1983.143678	353.3793103	16.04022989	899.1494253	84.98850575	478.7270115	NA	NA
"3534"	"Distyliopsis dunnii"	"Hamamelidaceae"	"Distyliopsis dunnii"	"Hamamelidaceae"	"Angiosperm"	"shrub/tree"	"simple"	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.69	NA	NA	NA	NA	NA	16797.60294	20.17034315	29.27941176	18.80588231	16.69852944	24.09950986	2253.044118	342.6617647	74.83823529	927.5441176	254.2058824	789.7058824	NA	NA
"3535"	"Distylium myricoides"	"Hamamelidaceae"	"Distylium myricoides"	"Hamamelidaceae"	"Angiosperm"	"shrub"	"simple"	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	NA	-0.186329578	NA	NA	NA	NA	NA	NA	NA	0.61	2.256017457	0.148420005	NA	5	NA	12239.65217	17.72028986	31.8130434	28.62028978	10.82801932	26.27318843	1518.492754	254.3478261	40.39130435	681.8550725	149.6086957	530.826087	-1.795767491	NA
"3536"	"Distylium racemosum"	"Hamamelidaceae"	"Distylium racemosum"	"Hamamelidaceae"	"Angiosperm"	"shrub"	"simple"	"woody"	"broadleaf"	"evergreen"	"BE"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.715	NA	NA	NA	17	5.332718793	17678.81116	17.10087626	29.39914161	24.28969957	10.63984263	24.7888412	2227.330472	358.8154506	70.24034335	928.0987124	245.527897	812.4034335	NA	NA
